sentence_id,label
2924,euphoria
2925,euphoria
2926,euphoria
2927,euphoria
2928,euphoria
2950,euphoria
2951,dysphoria
2952,dysphoria
2953,dysphoria
2954,dysphoria
2955,dysphoria
2956,dysphoria
2957,euphoria
2969,neutral
2970,neutral
2971,neutral
2975,dysphoria
2976,dysphoria
2977,dysphoria
2978,dysphoria
2981,dysphoria
2983,dysphoria
2984,dysphoria
2985,dysphoria
2986,dysphoria
2987,dysphoria
2988,dysphoria
2989,dysphoria
2990,dysphoria
2991,dysphoria
2992,dysphoria
2993,dysphoria
2994,dysphoria
2995,dysphoria
2996,dysphoria
2997,dysphoria
2998,dysphoria
2999,dysphoria
3000,dysphoria
3001,dysphoria
3002,dysphoria
3003,dysphoria
3004,dysphoria
3005,dysphoria
3006,dysphoria
3007,dysphoria
3008,dysphoria
3009,dysphoria
3010,dysphoria
3011,dysphoria
3012,dysphoria
3036,dysphoria
3037,dysphoria
3038,dysphoria
3039,dysphoria
3040,dysphoria
3041,dysphoria
3042,dysphoria
3043,euphoria
3044,euphoria
3061,dysphoria
3062,dysphoria
3063,dysphoria
3064,dysphoria
3065,dysphoria
3066,dysphoria
3077,dysphoria
3078,dysphoria
3079,dysphoria
3080,dysphoria
3081,dysphoria
3082,dysphoria
3121,dysphoria
3122,neutral
3123,neutral
3124,neutral
3125,euphoria
3126,euphoria
3127,neutral
3128,neutral
3129,neutral
3130,dysphoria
3131,dysphoria
3132,dysphoria
3133,dysphoria
3134,dysphoria
3135,euphoria
3136,euphoria
3137,euphoria
3138,neutral
3139,neutral
3140,neutral
3141,dysphoria
3142,dysphoria
3143,dysphoria
3144,dysphoria
3145,dysphoria
3146,dysphoria
3147,dysphoria
3148,dysphoria
3149,neutral
3150,dysphoria
3151,dysphoria
3152,neutral
3153,dysphoria
3154,dysphoria
3155,neutral
3156,dysphoria
3157,dysphoria
3158,dysphoria
3159,dysphoria
3160,dysphoria
3161,dysphoria
3162,dysphoria
3163,dysphoria
3164,dysphoria
3165,dysphoria
3166,dysphoria
3167,dysphoria
3168,dysphoria
3169,dysphoria
3170,dysphoria
3171,dysphoria
3172,dysphoria
3173,dysphoria
3174,dysphoria
3175,dysphoria
3176,dysphoria
3177,dysphoria
3178,dysphoria
3179,dysphoria
3180,dysphoria
3181,dysphoria
3182,dysphoria
3183,dysphoria
3184,dysphoria
3185,dysphoria
3186,dysphoria
3187,dysphoria
3188,dysphoria
3189,dysphoria
3190,dysphoria
3191,dysphoria
3192,dysphoria
3193,dysphoria
3194,neutral
3195,neutral
3196,dysphoria
3197,neutral
3198,euphoria
3199,neutral
3200,euphoria
3201,euphoria
3202,euphoria
3209,euphoria
3210,euphoria
3211,euphoria
3212,dysphoria
3213,dysphoria
3218,neutral
3219,dysphoria
3220,dysphoria
3221,dysphoria
3222,dysphoria
3223,dysphoria
3224,dysphoria
3225,dysphoria
3226,dysphoria
3227,dysphoria
3228,dysphoria
3229,dysphoria
3230,dysphoria
3231,dysphoria
3232,dysphoria
3233,dysphoria
3234,dysphoria
3235,dysphoria
3236,dysphoria
3237,dysphoria
3238,dysphoria
3239,dysphoria
3240,dysphoria
3241,dysphoria
3242,dysphoria
3243,dysphoria
3263,dysphoria
3264,dysphoria
3265,dysphoria
3266,dysphoria
3267,dysphoria
3268,dysphoria
3269,dysphoria
3270,dysphoria
3271,dysphoria
3272,dysphoria
3273,dysphoria
3274,dysphoria
3275,neutral
3276,neutral
3277,dysphoria
3278,dysphoria
3279,dysphoria
3280,dysphoria
3281,dysphoria
3282,neutral
3283,neutral
3284,dysphoria
3285,dysphoria
3286,neutral
3287,dysphoria
3288,dysphoria
3289,neutral
3290,neutral
3291,dysphoria
3292,dysphoria
3293,dysphoria
3294,dysphoria
3295,dysphoria
3296,dysphoria
3297,dysphoria
3298,dysphoria
3299,dysphoria
3300,dysphoria
3301,dysphoria
3302,dysphoria
3303,dysphoria
3304,dysphoria
3305,dysphoria
3306,dysphoria
3307,dysphoria
3308,dysphoria
3309,dysphoria
3310,euphoria
3311,dysphoria
3312,dysphoria
3313,dysphoria
3314,dysphoria
3315,dysphoria
3316,dysphoria
3317,dysphoria
3318,dysphoria
3319,dysphoria
3320,dysphoria
3321,dysphoria
3323,euphoria
3324,euphoria
3325,dysphoria
3326,neutral
3327,euphoria
3328,euphoria
3329,euphoria
3330,euphoria
3331,euphoria
3332,euphoria
3333,euphoria
3334,euphoria
3335,euphoria
3336,dysphoria
3337,dysphoria
3338,dysphoria
3339,dysphoria
3340,dysphoria
3341,dysphoria
3342,dysphoria
3343,dysphoria
3344,dysphoria
3345,dysphoria
3346,dysphoria
3347,dysphoria
3348,dysphoria
3349,dysphoria
3350,dysphoria
3351,dysphoria
3352,dysphoria
3353,dysphoria
3354,dysphoria
3355,dysphoria
3356,dysphoria
3357,dysphoria
3386,dysphoria
3387,dysphoria
3388,dysphoria
3389,dysphoria
3390,euphoria
3391,dysphoria
3392,dysphoria
3393,dysphoria
3394,dysphoria
3395,dysphoria
3414,euphoria
3438,euphoria
3439,dysphoria
3440,euphoria
3441,dysphoria
3442,euphoria
3443,dysphoria
3444,neutral
3445,dysphoria
3446,dysphoria
3447,dysphoria
3448,dysphoria
3449,dysphoria
3450,dysphoria
3451,dysphoria
3452,dysphoria
3453,dysphoria
3454,dysphoria
3455,dysphoria
3456,neutral
3457,neutral
3458,neutral
3459,euphoria
3460,euphoria
3461,euphoria
3470,euphoria
3471,euphoria
3472,euphoria
3473,euphoria
3474,euphoria
3484,neutral
3485,euphoria
3503,neutral
3504,euphoria
3505,neutral
3510,dysphoria
3511,dysphoria
3512,dysphoria
3517,neutral
3518,dysphoria
3519,dysphoria
3520,dysphoria
3521,dysphoria
3522,dysphoria
3523,dysphoria
3524,dysphoria
3525,dysphoria
3526,dysphoria
3527,dysphoria
3528,dysphoria
3529,dysphoria
3530,dysphoria
3531,dysphoria
3532,dysphoria
3533,euphoria
3534,neutral
3535,dysphoria
3536,euphoria
3537,euphoria
3538,euphoria
3539,euphoria
3540,euphoria
3541,euphoria
3542,dysphoria
3543,euphoria
3544,euphoria
3545,neutral
3546,neutral
3547,dysphoria
3548,dysphoria
3549,dysphoria
3550,dysphoria
3551,dysphoria
3561,euphoria
3562,dysphoria
3563,dysphoria
3564,dysphoria
3565,dysphoria
3566,dysphoria
3567,dysphoria
3568,dysphoria
3569,dysphoria
3570,euphoria
3571,dysphoria
3572,euphoria
3573,dysphoria
3574,euphoria
3575,dysphoria
3576,euphoria
3577,dysphoria
3578,euphoria
3579,dysphoria
3580,euphoria
3581,euphoria
3582,euphoria
3583,euphoria
3584,euphoria
3585,euphoria
3586,euphoria
3587,euphoria
3588,euphoria
3589,euphoria
3590,euphoria
3591,euphoria
3592,euphoria
3593,dysphoria
3594,euphoria
3595,dysphoria
3596,dysphoria
3597,dysphoria
3598,dysphoria
3599,dysphoria
3600,dysphoria
3601,dysphoria
3602,dysphoria
3603,dysphoria
3604,dysphoria
3605,dysphoria
3606,dysphoria
3607,dysphoria
3608,dysphoria
3609,dysphoria
3610,dysphoria
3611,dysphoria
3612,dysphoria
3613,dysphoria
3614,dysphoria
3615,dysphoria
3616,dysphoria
3617,dysphoria
3618,dysphoria
3619,dysphoria
3620,dysphoria
3621,dysphoria
3622,dysphoria
3623,dysphoria
3624,dysphoria
3625,dysphoria
3626,dysphoria
3627,dysphoria
3628,dysphoria
3629,dysphoria
3630,dysphoria
3631,dysphoria
3632,dysphoria
3633,dysphoria
3634,dysphoria
3635,dysphoria
3636,dysphoria
3637,dysphoria
3638,dysphoria
3639,dysphoria
3640,dysphoria
3641,dysphoria
3642,dysphoria
3643,dysphoria
3653,euphoria
3654,euphoria
3655,neutral
3656,dysphoria
3657,dysphoria
3658,dysphoria
3659,dysphoria
3660,dysphoria
3661,dysphoria
3662,dysphoria
3663,dysphoria
3664,dysphoria
3665,dysphoria
3666,dysphoria
3667,dysphoria
3668,dysphoria
3669,dysphoria
3670,euphoria
3671,dysphoria
3672,dysphoria
3673,dysphoria
3674,euphoria
3675,dysphoria
3676,dysphoria
3677,neutral
3678,dysphoria
3679,dysphoria
3680,dysphoria
3681,dysphoria
3682,neutral
3692,neutral
3693,euphoria
3694,euphoria
3695,euphoria
3696,euphoria
3697,euphoria
3698,euphoria
3699,euphoria
3700,dysphoria
3701,dysphoria
3702,dysphoria
3703,dysphoria
3704,neutral
3705,neutral
3706,dysphoria
3707,euphoria
3708,euphoria
3709,euphoria
3710,dysphoria
3711,dysphoria
3712,dysphoria
3713,dysphoria
3714,dysphoria
3715,dysphoria
3716,dysphoria
3718,neutral
3719,neutral
3720,neutral
3721,dysphoria
3722,dysphoria
3723,dysphoria
3724,dysphoria
3725,dysphoria
3726,dysphoria
3727,dysphoria
3728,dysphoria
3729,dysphoria
3730,dysphoria
3731,dysphoria
3732,dysphoria
3733,dysphoria
3734,dysphoria
3735,dysphoria
3736,dysphoria
3737,dysphoria
3738,dysphoria
3739,dysphoria
3740,dysphoria
3741,dysphoria
3742,dysphoria
3743,dysphoria
3744,dysphoria
3758,dysphoria
3759,dysphoria
3760,dysphoria
3761,dysphoria
3762,dysphoria
3763,dysphoria
3764,dysphoria
3765,dysphoria
3766,dysphoria
3767,dysphoria
3768,dysphoria
3769,dysphoria
3770,dysphoria
3771,neutral
3772,neutral
3773,dysphoria
3774,neutral
3775,dysphoria
3776,euphoria
3777,neutral
3778,euphoria
3779,euphoria
3792,euphoria
3793,euphoria
3808,dysphoria
3809,dysphoria
3810,dysphoria
3811,dysphoria
3812,dysphoria
3813,dysphoria
3814,dysphoria
3815,dysphoria
3816,dysphoria
3817,neutral
3818,dysphoria
3819,dysphoria
3820,dysphoria
3821,dysphoria
3822,dysphoria
3823,dysphoria
3824,dysphoria
3830,dysphoria
3831,dysphoria
3832,euphoria
3833,neutral
3834,euphoria
3835,euphoria
3836,euphoria
3837,euphoria
3838,euphoria
3839,euphoria
3840,euphoria
3841,euphoria
3842,dysphoria
3843,dysphoria
3844,neutral
3845,euphoria
3846,dysphoria
3847,neutral
3848,dysphoria
3849,neutral
3850,dysphoria
3851,dysphoria
3852,dysphoria
3853,dysphoria
3854,dysphoria
3855,neutral
3856,dysphoria
3857,dysphoria
3858,dysphoria
3859,dysphoria
3860,dysphoria
3861,dysphoria
3862,dysphoria
3863,dysphoria
3864,dysphoria
3865,dysphoria
3866,dysphoria
3867,euphoria
3868,euphoria
3877,euphoria
3878,euphoria
3879,euphoria
3880,euphoria
3881,neutral
3882,euphoria
3883,dysphoria
3884,euphoria
3885,euphoria
3886,neutral
3887,euphoria
3888,euphoria
3889,neutral
3890,euphoria
3891,dysphoria
3892,euphoria
3893,neutral
3904,neutral
3905,neutral
3906,dysphoria
3907,dysphoria
3908,neutral
3909,dysphoria
3918,euphoria
3919,euphoria
3920,euphoria
3921,euphoria
3922,euphoria
3923,euphoria
3924,euphoria
3925,euphoria
3926,euphoria
3927,dysphoria
3936,euphoria
3937,euphoria
3938,euphoria
3939,euphoria
3940,euphoria
3941,euphoria
3942,euphoria
3943,euphoria
3944,euphoria
3945,euphoria
3946,dysphoria
3947,neutral
3948,neutral
3949,euphoria
3950,neutral
3951,dysphoria
3952,euphoria
3953,euphoria
3966,euphoria
3967,euphoria
3968,euphoria
3969,euphoria
3970,euphoria
3971,euphoria
3972,euphoria
3973,euphoria
3974,euphoria
3975,euphoria
3976,euphoria
3977,euphoria
3978,euphoria
3979,euphoria
3980,dysphoria
3981,euphoria
3982,dysphoria
3983,euphoria
3984,dysphoria
3985,euphoria
3986,euphoria
3987,dysphoria
3988,neutral
3989,neutral
3990,dysphoria
3991,neutral
3992,euphoria
3993,euphoria
4020,dysphoria
4021,euphoria
4022,euphoria
4023,euphoria
4024,euphoria
4025,euphoria
4026,euphoria
4027,euphoria
4028,euphoria
4029,euphoria
4030,euphoria
4031,euphoria
4032,euphoria
4033,euphoria
4034,neutral
4035,euphoria
4036,euphoria
4037,dysphoria
4038,dysphoria
4039,dysphoria
4040,dysphoria
4056,euphoria
4057,euphoria
4058,euphoria
4059,euphoria
4060,euphoria
4061,euphoria
4062,euphoria
4063,euphoria
4064,euphoria
4065,euphoria
4066,euphoria
4067,euphoria
4068,euphoria
4069,euphoria
4070,euphoria
4071,neutral
4072,neutral
4073,dysphoria
4074,euphoria
4075,dysphoria
4076,neutral
4077,dysphoria
4078,dysphoria
4079,dysphoria
4080,dysphoria
4089,dysphoria
4090,dysphoria
4091,dysphoria
4092,dysphoria
4093,dysphoria
4094,dysphoria
4095,dysphoria
4096,dysphoria
4097,dysphoria
4098,dysphoria
4099,dysphoria
4100,dysphoria
4101,dysphoria
4102,dysphoria
4103,dysphoria
4104,dysphoria
4105,dysphoria
4106,dysphoria
4107,dysphoria
4108,dysphoria
4109,dysphoria
4114,dysphoria
4115,dysphoria
4116,dysphoria
4117,dysphoria
4118,dysphoria
4119,dysphoria
4120,dysphoria
4121,dysphoria
4122,dysphoria
4123,dysphoria
4124,dysphoria
4125,dysphoria
4126,dysphoria
4127,dysphoria
4128,dysphoria
4129,dysphoria
4130,dysphoria
4131,dysphoria
4132,dysphoria
4133,neutral
4134,neutral
4140,neutral
4141,neutral
4142,neutral
4143,neutral
4144,dysphoria
4145,dysphoria
4146,neutral
4147,neutral
4148,neutral
4149,neutral
4150,neutral
4151,neutral
4152,neutral
4153,euphoria
4154,euphoria
4155,euphoria
4156,euphoria
4157,euphoria
4158,euphoria
4159,neutral
4160,euphoria
4161,neutral
4162,euphoria
4170,neutral
4171,euphoria
4172,dysphoria
4173,euphoria
4174,dysphoria
4175,euphoria
4176,euphoria
4177,dysphoria
4178,euphoria
4179,dysphoria
4180,dysphoria
4181,dysphoria
4182,dysphoria
4183,dysphoria
4184,dysphoria
4185,euphoria
4186,dysphoria
4194,dysphoria
4195,euphoria
4196,euphoria
4197,euphoria
4198,euphoria
4199,euphoria
4200,euphoria
4201,euphoria
4202,euphoria
4203,euphoria
4204,euphoria
4205,euphoria
4206,euphoria
4207,euphoria
4208,euphoria
4237,euphoria
4238,euphoria
4239,euphoria
4240,euphoria
4241,euphoria
4242,euphoria
4243,euphoria
4244,euphoria
4245,euphoria
4246,euphoria
4247,euphoria
4248,euphoria
4249,euphoria
4250,euphoria
4251,euphoria
4252,euphoria
4253,euphoria
4254,euphoria
4255,euphoria
4256,euphoria
4258,neutral
4259,euphoria
4260,euphoria
4261,euphoria
4262,dysphoria
4263,dysphoria
4264,dysphoria
4278,dysphoria
4279,neutral
4280,dysphoria
4281,neutral
4282,dysphoria
4283,neutral
4284,euphoria
4285,euphoria
4286,euphoria
4287,euphoria
4288,euphoria
4289,euphoria
4290,dysphoria
4291,neutral
4292,dysphoria
4293,dysphoria
4296,dysphoria
4297,dysphoria
4298,dysphoria
4339,euphoria
4340,euphoria
4341,euphoria
4342,euphoria
4343,euphoria
4344,euphoria
4345,euphoria
4346,euphoria
4347,euphoria
4348,euphoria
4349,euphoria
4350,euphoria
4351,euphoria
4379,euphoria
4405,dysphoria
4406,dysphoria
4407,dysphoria
4408,dysphoria
4409,dysphoria
4410,dysphoria
4411,dysphoria
4412,dysphoria
4424,dysphoria
4425,dysphoria
4426,dysphoria
4427,dysphoria
4428,dysphoria
4429,dysphoria
4430,dysphoria
4431,dysphoria
4432,dysphoria
4433,dysphoria
4434,dysphoria
4435,dysphoria
4436,dysphoria
4437,dysphoria
4438,dysphoria
4439,neutral
4440,neutral
4441,neutral
4442,dysphoria
4443,dysphoria
4444,dysphoria
4445,dysphoria
4446,dysphoria
4459,neutral
4460,dysphoria
4461,dysphoria
4462,dysphoria
4463,dysphoria
4464,dysphoria
4465,dysphoria
4466,dysphoria
4467,dysphoria
4468,dysphoria
4469,dysphoria
4470,dysphoria
4471,dysphoria
4481,neutral
4482,neutral
4483,dysphoria
4484,neutral
4485,dysphoria
4486,dysphoria
4487,dysphoria
4488,dysphoria
4489,dysphoria
4490,dysphoria
4491,dysphoria
4492,dysphoria
4493,neutral
4494,neutral
4495,dysphoria
4496,dysphoria
4497,dysphoria
4498,dysphoria
4499,dysphoria
4500,dysphoria
4501,dysphoria
4502,dysphoria
4503,dysphoria
4504,dysphoria
4505,neutral
4506,neutral
4507,neutral
4508,dysphoria
4524,dysphoria
4525,dysphoria
4526,dysphoria
4527,dysphoria
4528,neutral
4529,dysphoria
4530,dysphoria
4531,dysphoria
4532,dysphoria
4533,dysphoria
4534,dysphoria
4535,dysphoria
4536,dysphoria
4537,dysphoria
4554,euphoria
4555,euphoria
4556,euphoria
4557,euphoria
4558,euphoria
4559,euphoria
4560,dysphoria
4561,euphoria
4562,euphoria
4563,neutral
4564,euphoria
4565,euphoria
4566,euphoria
4567,euphoria
4568,euphoria
4589,dysphoria
4590,euphoria
4591,euphoria
4592,euphoria
4593,euphoria
4594,euphoria
4595,euphoria
4596,euphoria
4642,dysphoria
4643,dysphoria
4644,dysphoria
4645,dysphoria
4646,dysphoria
4647,dysphoria
4648,dysphoria
4649,dysphoria
4650,dysphoria
4651,dysphoria
4652,dysphoria
4653,dysphoria
4654,dysphoria
4669,neutral
4670,euphoria
4671,euphoria
4672,euphoria
4673,euphoria
4674,euphoria
4675,euphoria
4676,euphoria
4677,euphoria
4678,euphoria
4679,euphoria
4680,euphoria
4681,euphoria
4682,euphoria
4683,euphoria
4684,euphoria
4685,dysphoria
4686,euphoria
4687,euphoria
4688,neutral
4689,euphoria
4690,dysphoria
4691,neutral
4692,neutral
4693,euphoria
4736,euphoria
4737,euphoria
4738,dysphoria
4739,euphoria
4740,dysphoria
4741,dysphoria
4742,dysphoria
4743,euphoria
4744,dysphoria
4745,dysphoria
4773,dysphoria
4774,euphoria
4775,euphoria
4776,dysphoria
4777,euphoria
4778,dysphoria
4779,dysphoria
4780,dysphoria
4781,dysphoria
4782,dysphoria
4783,dysphoria
4784,dysphoria
4785,dysphoria
4786,dysphoria
4787,dysphoria
4788,dysphoria
4789,dysphoria
4790,dysphoria
4791,dysphoria
4792,euphoria
4793,dysphoria
4794,dysphoria
4795,dysphoria
4796,dysphoria
4797,dysphoria
4798,dysphoria
4799,dysphoria
4800,dysphoria
4801,dysphoria
4802,dysphoria
4803,dysphoria
4804,neutral
4805,neutral
4806,neutral
4807,euphoria
4808,euphoria
4809,euphoria
4810,euphoria
4831,dysphoria
4832,dysphoria
4838,neutral
4839,neutral
4840,neutral
4841,neutral
4842,neutral
4843,dysphoria
4844,neutral
4845,euphoria
4846,euphoria
4847,euphoria
4848,euphoria
4849,euphoria
4850,euphoria
4851,neutral
4852,dysphoria
4853,dysphoria
4857,euphoria
4858,neutral
4859,dysphoria
4860,euphoria
4861,dysphoria
4862,dysphoria
4879,neutral
4880,euphoria
4881,neutral
4882,euphoria
4883,euphoria
4884,euphoria
4885,euphoria
4886,euphoria
4887,euphoria
4888,euphoria
4889,euphoria
4890,euphoria
4891,euphoria
4892,euphoria
4893,euphoria
4894,dysphoria
4895,dysphoria
4896,euphoria
4897,euphoria
4898,euphoria
4899,euphoria
4900,euphoria
4901,euphoria
4902,euphoria
4903,dysphoria
4904,euphoria
4905,euphoria
4906,euphoria
4907,euphoria
4908,euphoria
4909,euphoria
4910,euphoria
4911,dysphoria
4912,dysphoria
4913,euphoria
4914,euphoria
4915,euphoria
4916,euphoria
4917,euphoria
4918,euphoria
4919,euphoria
4920,euphoria
4921,euphoria
4922,euphoria
4923,euphoria
4924,euphoria
4925,dysphoria
4926,euphoria
4927,dysphoria
4928,euphoria
4929,euphoria
4930,euphoria
4931,dysphoria
4932,dysphoria
4933,dysphoria
4934,dysphoria
4935,dysphoria
4936,dysphoria
4937,dysphoria
4938,dysphoria
4939,dysphoria
4940,dysphoria
4941,dysphoria
4942,euphoria
4943,dysphoria
4944,dysphoria
4945,dysphoria
4964,dysphoria
4965,dysphoria
4966,dysphoria
4967,dysphoria
4990,euphoria
4991,neutral
4992,neutral
4993,dysphoria
4994,dysphoria
4995,dysphoria
4996,dysphoria
4997,dysphoria
4998,dysphoria
4999,dysphoria
5000,dysphoria
5001,dysphoria
5002,dysphoria
5003,dysphoria
5004,dysphoria
5005,dysphoria
5006,dysphoria
5007,neutral
5008,neutral
5009,euphoria
5010,euphoria
5011,euphoria
5012,euphoria
5013,euphoria
5016,euphoria
5025,dysphoria
5026,dysphoria
5027,dysphoria
5028,dysphoria
5029,dysphoria
5030,neutral
5031,dysphoria
5032,dysphoria
5033,euphoria
5034,euphoria
5035,dysphoria
5044,dysphoria
5045,dysphoria
5046,dysphoria
5047,dysphoria
5048,dysphoria
5049,dysphoria
5050,euphoria
5051,dysphoria
5052,euphoria
5053,euphoria
5054,euphoria
5055,euphoria
5056,euphoria
5057,euphoria
5058,euphoria
5059,euphoria
5060,euphoria
5061,euphoria
5074,neutral
5075,neutral
5076,neutral
5077,neutral
5078,neutral
5080,euphoria
5081,neutral
5082,euphoria
5083,neutral
5084,euphoria
5085,euphoria
5086,euphoria
5087,euphoria
5088,neutral
5089,dysphoria
5090,neutral
5091,dysphoria
5092,dysphoria
5093,dysphoria
5124,euphoria
5125,euphoria
5126,dysphoria
5127,dysphoria
5128,dysphoria
5129,euphoria
5130,euphoria
5131,dysphoria
5132,dysphoria
5133,dysphoria
5134,dysphoria
5135,dysphoria
5136,dysphoria
5137,dysphoria
5138,dysphoria
5139,dysphoria
5140,dysphoria
5141,dysphoria
5142,dysphoria
5143,dysphoria
5144,dysphoria
5145,dysphoria
5146,dysphoria
5147,dysphoria
5148,dysphoria
5178,dysphoria
5179,dysphoria
5180,dysphoria
5181,dysphoria
5182,dysphoria
5183,dysphoria
5184,dysphoria
5185,dysphoria
5186,dysphoria
5187,dysphoria
5188,dysphoria
5189,dysphoria
5190,dysphoria
5191,dysphoria
5192,dysphoria
5201,euphoria
5202,euphoria
5203,euphoria
5204,euphoria
5205,euphoria
5206,euphoria
5207,euphoria
5208,euphoria
5209,euphoria
5210,euphoria
5211,euphoria
5212,euphoria
5213,euphoria
5214,euphoria
5215,euphoria
5216,euphoria
5217,euphoria
5218,euphoria
5219,euphoria
5220,euphoria
5221,euphoria
5222,euphoria
5223,euphoria
5224,euphoria
5225,euphoria
5226,euphoria
5227,euphoria
5228,euphoria
5229,euphoria
5230,euphoria
5231,euphoria
5232,euphoria
5233,euphoria
5234,euphoria
5235,euphoria
5236,euphoria
5237,euphoria
5238,euphoria
5239,euphoria
5240,euphoria
5241,euphoria
5242,euphoria
5243,euphoria
5244,euphoria
5245,euphoria
5246,euphoria
5247,euphoria
5248,euphoria
5249,dysphoria
5250,dysphoria
5251,dysphoria
5252,dysphoria
5253,dysphoria
5254,dysphoria
5255,dysphoria
5256,dysphoria
5257,dysphoria
5258,dysphoria
5259,dysphoria
5260,dysphoria
5261,dysphoria
5270,dysphoria
5271,dysphoria
5272,dysphoria
5273,dysphoria
5274,neutral
5275,euphoria
5276,euphoria
5277,euphoria
5278,euphoria
5279,euphoria
5290,euphoria
5291,euphoria
5292,euphoria
5293,euphoria
5294,euphoria
5295,euphoria
5296,euphoria
5297,dysphoria
5298,euphoria
5299,dysphoria
5300,dysphoria
5301,dysphoria
5302,dysphoria
5303,dysphoria
5304,euphoria
5305,euphoria
5306,dysphoria
5308,dysphoria
5309,dysphoria
5310,dysphoria
5311,dysphoria
5312,dysphoria
5313,dysphoria
5314,euphoria
5315,dysphoria
5316,dysphoria
5317,dysphoria
5318,dysphoria
5319,dysphoria
5320,dysphoria
5321,dysphoria
5322,dysphoria
5323,dysphoria
5324,euphoria
5325,euphoria
5326,euphoria
5327,euphoria
5328,dysphoria
5329,dysphoria
5330,dysphoria
5331,dysphoria
5332,dysphoria
5333,dysphoria
5334,dysphoria
5335,dysphoria
5336,dysphoria
5337,dysphoria
5338,dysphoria
5339,dysphoria
5340,dysphoria
5341,dysphoria
5342,dysphoria
5343,dysphoria
5344,dysphoria
5345,dysphoria
5346,dysphoria
5347,dysphoria
5348,dysphoria
5349,dysphoria
5350,dysphoria
5351,dysphoria
5352,dysphoria
5353,dysphoria
5354,dysphoria
5355,dysphoria
5356,dysphoria
5357,dysphoria
5358,dysphoria
5359,dysphoria
5360,euphoria
5361,dysphoria
5362,euphoria
5363,euphoria
5364,dysphoria
5365,euphoria
5366,euphoria
5387,dysphoria
5388,dysphoria
5389,dysphoria
5390,dysphoria
5391,dysphoria
5392,dysphoria
5393,dysphoria
5394,dysphoria
5395,dysphoria
5396,dysphoria
5397,dysphoria
5398,dysphoria
5399,dysphoria
5400,dysphoria
5401,dysphoria
5402,dysphoria
5403,dysphoria
5404,dysphoria
5405,dysphoria
5406,dysphoria
5407,dysphoria
5408,dysphoria
5409,dysphoria
5410,dysphoria
5418,neutral
5419,neutral
5420,dysphoria
5421,dysphoria
5422,dysphoria
5455,dysphoria
5466,dysphoria
5467,dysphoria
5468,euphoria
5469,dysphoria
5470,dysphoria
5471,dysphoria
5472,dysphoria
5473,dysphoria
5474,dysphoria
5475,dysphoria
5476,dysphoria
5477,dysphoria
5478,euphoria
5479,euphoria
5480,euphoria
5481,euphoria
5482,euphoria
5483,neutral
5484,dysphoria
5485,dysphoria
5486,dysphoria
5487,dysphoria
5488,dysphoria
5489,dysphoria
5490,dysphoria
5491,dysphoria
5492,dysphoria
5493,dysphoria
5494,dysphoria
5495,dysphoria
5496,dysphoria
5497,dysphoria
5498,dysphoria
5499,dysphoria
5500,dysphoria
5501,neutral
5502,dysphoria
5503,dysphoria
5504,euphoria
5505,dysphoria
5506,neutral
5507,dysphoria
5508,euphoria
5509,euphoria
5510,euphoria
5511,euphoria
5512,dysphoria
5513,dysphoria
5515,euphoria
5516,euphoria
5517,euphoria
5518,euphoria
5519,euphoria
5520,euphoria
5521,euphoria
5522,dysphoria
5523,euphoria
5524,euphoria
5525,euphoria
5526,dysphoria
5527,euphoria
5528,dysphoria
5529,dysphoria
5530,neutral
5531,neutral
5532,euphoria
5533,euphoria
5534,euphoria
5535,euphoria
5536,euphoria
5537,euphoria
5538,euphoria
5539,euphoria
5540,euphoria
5541,euphoria
5552,euphoria
5553,dysphoria
5554,neutral
5555,euphoria
5556,dysphoria
5557,euphoria
5558,dysphoria
5559,euphoria
5560,euphoria
5561,euphoria
5562,euphoria
5563,euphoria
5564,euphoria
5565,euphoria
5566,dysphoria
5567,dysphoria
5568,neutral
5569,neutral
5570,dysphoria
5571,euphoria
5572,euphoria
5573,euphoria
5574,dysphoria
5575,euphoria
5576,dysphoria
5577,euphoria
5578,dysphoria
5579,euphoria
5580,neutral
5581,euphoria
5582,dysphoria
5583,dysphoria
5584,dysphoria
5585,dysphoria
5586,neutral
5587,dysphoria
5588,dysphoria
5589,dysphoria
5590,euphoria
5591,euphoria
5592,euphoria
5593,neutral
5594,dysphoria
5595,dysphoria
5596,dysphoria
5597,neutral
5598,dysphoria
5599,euphoria
5600,euphoria
5601,euphoria
5602,euphoria
5603,euphoria
5604,euphoria
5605,euphoria
5606,euphoria
5607,euphoria
5608,euphoria
5609,euphoria
5610,euphoria
5611,euphoria
5612,euphoria
5613,euphoria
5614,euphoria
5615,euphoria
5616,euphoria
5617,euphoria
5645,euphoria
5646,euphoria
5647,euphoria
5648,euphoria
5649,euphoria
5650,euphoria
5651,euphoria
5652,euphoria
5653,euphoria
5654,euphoria
5655,euphoria
5656,euphoria
5657,euphoria
5658,euphoria
5659,euphoria
5660,euphoria
5661,dysphoria
5662,euphoria
5663,dysphoria
5664,dysphoria
5665,dysphoria
5666,dysphoria
5667,dysphoria
5668,dysphoria
5669,dysphoria
5670,dysphoria
5671,dysphoria
5672,dysphoria
5688,euphoria
5689,dysphoria
5690,dysphoria
5691,dysphoria
5692,dysphoria
5693,dysphoria
5694,dysphoria
5695,dysphoria
5696,dysphoria
5697,dysphoria
5698,dysphoria
5699,dysphoria
5700,dysphoria
